doid_id	doid_name	entrez_gene_id	gene_symbol	sources	license
DOID:1612	Breast cancer	5154	PDGFA	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5195	PEX14	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	5241	PGR	DISEASES|DisGeNET	
DOID:1612	Breast cancer	5243	ABCB1	DISEASES|DisGeNET	
DOID:1612	Breast cancer	5245	PHB	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5268	SERPINB5	DISEASES|DisGeNET	
DOID:1612	Breast cancer	5290	PIK3CA	DISEASES|DisGeNET	
DOID:1612	Breast cancer	5291	PIK3CB	DISEASES	DISEASES
DOID:1612	Breast cancer	5292	PIM1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5293	PIK3CD	DISEASES	DISEASES
DOID:1612	Breast cancer	5294	PIK3CG	DISEASES	DISEASES
DOID:1612	Breast cancer	5300	PIN1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5304	PIP	DISEASES	DISEASES
DOID:1612	Breast cancer	5321	PLA2G4A	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5328	PLAU	DISEASES|DisGeNET	
DOID:1612	Breast cancer	5329	PLAUR	DISEASES	DISEASES
DOID:1612	Breast cancer	5340	PLG	DISEASES	DISEASES
DOID:1612	Breast cancer	5595	MAPK3	DISEASES	DISEASES
DOID:1612	Breast cancer	5599	MAPK8	DISEASES	DISEASES
DOID:1612	Breast cancer	5609	MAP2K7	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5617	PRL	DISEASES	DISEASES
DOID:1612	Breast cancer	5618	PRLR	DISEASES	DISEASES
DOID:1612	Breast cancer	5655	KLK10	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5728	PTEN	DISEASES|DisGeNET	
DOID:1612	Breast cancer	5731	PTGER1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5742	PTGS1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5743	PTGS2	DISEASES|DisGeNET	
DOID:1612	Breast cancer	5744	PTHLH	DISEASES|DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	5789	PTPRD	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5888	RAD51	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5889	RAD51C	DISEASES|DisGeNET	
DOID:1612	Breast cancer	5890	RAD51B	DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	5894	RAF1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5915	RARB	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5925	RB1	DISEASES|DisGeNET	
DOID:1612	Breast cancer	5935	RBM3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5970	RELA	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	5997	RGS2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6147	RPL23A	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6160	RPL31	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6191	RPS4X	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6194	RPS6	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6199	RPS6KB2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6201	RPS7	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6202	RPS8	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6236	RRAD	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6257	RXRB	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6275	S100A4	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6336	SCN10A	DISEASES	DISEASES
DOID:1612	Breast cancer	6364	CCL20	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6387	CXCL12	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6422	SFRP1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6423	SFRP2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6425	SFRP5	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6462	SHBG	DISEASES	DISEASES
DOID:1612	Breast cancer	6470	SHMT1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6492	SIM1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6513	SLC2A1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6514	SLC2A2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6518	SLC2A5	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6528	SLC5A5	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6591	SNAI2	DISEASES|DisGeNET	
DOID:1612	Breast cancer	6615	SNAI1	DISEASES|DisGeNET	
DOID:1612	Breast cancer	6623	SNCG	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6648	SOD2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6696	SPP1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6698	SPRR1A	DISEASES	DISEASES
DOID:1612	Breast cancer	6714	SRC	DISEASES|DisGeNET	
DOID:1612	Breast cancer	6774	STAT3	DISEASES|DisGeNET	
DOID:1612	Breast cancer	6776	STAT5A	DISEASES|DisGeNET	
DOID:1612	Breast cancer	6786	STIM1	DISEASES	DISEASES
DOID:1612	Breast cancer	6790	AURKA	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6794	STK11	DISEASES	DISEASES
DOID:1612	Breast cancer	6817	SULT1A1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6926	TBX3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	6934	TCF7L2	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	6935	ZEB1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7009	TMBIM6	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7015	TERT	DISEASES|DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	7020	TFAP2A	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7025	NR2F1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7031	TFF1	DISEASES	DISEASES
DOID:1612	Breast cancer	7037	TFRC	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7040	TGFB1	DISEASES|DisGeNET	
DOID:1612	Breast cancer	7042	TGFB2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7045	TGFBI	DISEASES	DISEASES
DOID:1612	Breast cancer	7048	TGFBR2	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	7052	TGM2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7057	THBS1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7068	THRB	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7087	ICAM5	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7090	TLE3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7124	TNF	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7153	TOP2A	DISEASES|DisGeNET	
DOID:1612	Breast cancer	7157	TP53	DISEASES|DOAF|DisGeNET	
DOID:1612	Breast cancer	7291	TWIST1	DISEASES	DISEASES
DOID:1612	Breast cancer	7298	TYMS	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7372	UMPS	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7415	VCP	DISEASES	DISEASES
DOID:1612	Breast cancer	7421	VDR	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7422	VEGFA	DISEASES|DOAF|DisGeNET	
DOID:1612	Breast cancer	7424	VEGFC	DISEASES|DisGeNET	
DOID:1612	Breast cancer	7471	WNT1	DISEASES|DisGeNET	
DOID:1612	Breast cancer	7480	WNT10B	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7490	WT1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7515	XRCC1	DISEASES|DisGeNET	
DOID:1612	Breast cancer	7516	XRCC2	DISEASES|DisGeNET	
DOID:1612	Breast cancer	7517	XRCC3	DISEASES|DisGeNET	
DOID:1612	Breast cancer	7818	DAP3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7852	CXCR4	DISEASES	DISEASES
DOID:1612	Breast cancer	7922	SLC39A7	DISEASES	DISEASES
DOID:1612	Breast cancer	7980	TFPI2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	7984	ARHGEF5	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	8065	CUL5	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8178	ELL	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	8202	NCOA3	DISEASES|DisGeNET	
DOID:1612	Breast cancer	8204	NRIP1	DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	8347	HIST1H2BC	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8412	BCAR3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8438	RAD54L	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8493	PPM1D	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8600	TNFSF11	DISEASES	DISEASES
DOID:1612	Breast cancer	8614	STC2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8648	NCOA1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8661	EIF3A	DISEASES	DISEASES
DOID:1612	Breast cancer	8743	TNFSF10	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8839	WISP2	DOAF	
DOID:1612	Breast cancer	8863	PER3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8871	SYNJ2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	8878	SQSTM1	DISEASES	DISEASES
DOID:1612	Breast cancer	8894	EIF2S2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9048	ARTN	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9055	PRC1	DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	9076	CLDN1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9154	SLC28A1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9185	REPS2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9429	ABCG2	DISEASES|DisGeNET	
DOID:1612	Breast cancer	9473	THEMIS2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9497	SLC4A7	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	9510	ADAMTS1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9582	APOBEC3B	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9590	AKAP12	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9611	NCOR1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9623	TCL1B	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9668	ZNF432	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9754	STARD8	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9801	MRPL19	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9821	RB1CC1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9839	ZEB2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	9877	ZC3H11A	DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	9968	MED12	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10010	TANK	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10048	RANBP9	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	10236	HNRNPR	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10297	APC2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10318	TNIP1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10381	TUBB3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10397	NDRG1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10457	GPNMB	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10468	FST	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10481	HOXB13	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10499	NCOA2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10551	AGR2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10599	SLCO1B1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10630	PDPN	DISEASES	DISEASES
DOID:1612	Breast cancer	10660	LBX1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10717	AP4B1	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	10850	CCL27	DISEASES	DISEASES
DOID:1612	Breast cancer	10855	HPSE	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	10884	MRPS30	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	11009	IL24	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	11065	UBE2C	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	11067	C10orf10	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	11086	ADAM29	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	11186	RASSF1	DISEASES	DISEASES
DOID:1612	Breast cancer	11200	CHEK2	DISEASES|DisGeNET	
DOID:1612	Breast cancer	22891	ZNF365	DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	22913	RALY	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	22943	DKK1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	22948	CCT5	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	22985	ACIN1	DISEASES	DISEASES
DOID:1612	Breast cancer	23028	KDM1A	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	23118	TAB2	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	23136	EPB41L3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	23339	VPS39	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	23345	SYNE1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	23406	COTL1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	23411	SIRT1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	23462	HEY1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	23493	HEY2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	23583	SMUG1	DISEASES	DISEASES
DOID:1612	Breast cancer	23705	CADM1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	25800	SLC39A6	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	25855	BRMS1	DISEASES	DISEASES
DOID:1612	Breast cancer	26150	RIBC2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	26227	PHGDH	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	26284	ERAL1	DISEASES	DISEASES
DOID:1612	Breast cancer	26508	HEYL	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	26986	PABPC1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	27098	CLUL1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	27306	HPGDS	DISEASES	DISEASES
DOID:1612	Breast cancer	27324	TOX3	DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	28514	DLL1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	28957	MRPS28	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	28998	MRPL13	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	29086	BABAM1	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	50943	FOXP3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	51081	MRPS7	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	51129	ANGPTL4	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	51466	EVL	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	51649	MRPS23	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	51741	WWOX	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	54567	DLL4	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	54790	TET2	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	55603	FAM46A	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	55729	ATF7IP	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	55809	TRERF1	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	56100	PCDHGB6	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	56942	CMC2	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	56945	MRPS22	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	56946	C11orf30	DISEASES|DisGeNET	
DOID:1612	Breast cancer	57178	ZMIZ1	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	57561	ARRDC3	DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	57591	MKL1	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	59277	NTN4	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	59352	LGR6	DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	63897	HEATR6	DISEASES	DISEASES
DOID:1612	Breast cancer	63943	FKBPL	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	64215	DNAJC1	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	64764	CREB3L2	DISEASES	DISEASES
DOID:1612	Breast cancer	65005	MRPL9	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	79068	FTO	DisGeNET|GWAS Catalog	
DOID:1612	Breast cancer	79728	PALB2	DISEASES|DisGeNET	
DOID:1612	Breast cancer	80306	MED28	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	81031	SLC2A10	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	83539	CHST9	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	83879	CDCA7	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	83990	BRIP1	DISEASES|DisGeNET	
DOID:1612	Breast cancer	84142	FAM175A	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	84312	BRMS1L	DISEASES	DISEASES
DOID:1612	Breast cancer	84866	TMEM25	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	84870	RSPO3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	85236	HIST1H2BK	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	92140	MTDH	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	92483	LDHAL6B	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	94234	FOXQ1	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	120224	TMEM45B	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	124359	CDYL2	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	129080	EMID1	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	131965	METTL6	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	133522	PPARGC1B	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	135228	CD109	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	138046	RALYL	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	151647	FAM19A4	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	152273	FGD5	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	161424	NOP9	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	167465	ZNF366	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	196403	DTX3	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	200315	APOBEC3A	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	221687	RNF182	DisGeNET	ODbL 1.0
DOID:1612	Breast cancer	254122	SNX32	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	440193	CCDC88C	GWAS Catalog	CC-BY 4.0
DOID:1612	Breast cancer	441478	NRARP	DISEASES	DISEASES
DOID:1612	Breast cancer	100506658	OCLN	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	90	ACVR1	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	182	JAG1	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	207	AKT1	DISEASES	DISEASES
DOID:3070	Malignant glioma	208	AKT2	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	285	ANGPT2	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	324	APC	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	332	BIRC5	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	347	APOD	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	374	AREG	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	438	ASMT	DISEASES	DISEASES
DOID:3070	Malignant glioma	482	ATP1B2	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	546	ATRX	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	572	BAD	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	590	BCHE	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	596	BCL2	DOAF	
DOID:3070	Malignant glioma	624	BDKRB2	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	648	BMI1	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	673	BRAF	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	675	BRCA2	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	836	CASP3	DISEASES	DISEASES
DOID:3070	Malignant glioma	847	CAT	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	857	CAV1	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	858	CAV2	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	864	RUNX3	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	941	CD80	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	1029	CDKN2A	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	1030	CDKN2B	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	1116	CHI3L1	DisGeNET	ODbL 1.0
DOID:3070	Malignant glioma	1233	CCR4	DisGeNET	ODbL 1.0
